n, time,ms, sample, mean, RMS, abs(1Harm), angle(1Harm), deg., abs(2Harm), abs(3Harm), abs(5Harm)
125, -396.667, -7.863, -0.0238667, 59.5417, 59.4998, 124.801, 0.0322827, 0.211737, 2.15581
126, -395.833, -24.9253, -0.00854583, 59.5353, 59.4924, 124.781, 0.0340129, 0.22879, 2.17638
127, -395, -45.2333, 0.00500833, 59.5249, 59.4815, 124.766, 0.0370579, 0.247759, 2.18694
128, -394.167, -66.7363, -0.001475, 59.5322, 59.4885, 124.772, 0.0390546, 0.242345, 2.19301
129, -393.333, -79.1247, 0.00265, 59.5267, 59.4832, 124.769, 0.0348444, 0.241432, 2.18779
130, -392.5, -81.6561, 0.00854167, 59.5186, 59.475, 124.768, 0.0269883, 0.234803, 2.18949
131, -391.667, -81.3026, 0.00618333, 59.5218, 59.4783, 124.767, 0.0302962, 0.238113, 2.18616
132, -390.833, -79.1813, 0.00559167, 59.5226, 59.4791, 124.767, 0.0309691, 0.238629, 2.1859
133, -390, -71.2052, 0.00559167, 59.5226, 59.4791, 124.767, 0.0309691, 0.238629, 2.1859
134, -389.167, -55.8964, -0.00206667, 59.5298, 59.4861, 124.759, 0.0317223, 0.23021, 2.19398
135, -388.333, -35.0298, -0.0056, 59.5319, 59.4882, 124.755, 0.03071, 0.225234, 2.19174
136, -387.5, -11.8298, -0.0126708, 59.5333, 59.49, 124.745, 0.0259257, 0.218981, 2.18194
137, -386.667, 7.6933, -0.0194458, 59.5324, 59.4892, 124.736, 0.0196868, 0.220404, 2.18139
138, -385.833, 24.7839, -0.0259292, 59.5297, 59.4861, 124.728, 0.0125187, 0.227956, 2.19011
139, -385, 45.2404, -0.0300542, 59.5265, 59.4828, 124.723, 0.00732935, 0.233683, 2.1933
140, -384.167, 66.6938, -0.03595, 59.5199, 59.4765, 124.718, 0.00132008, 0.238466, 2.18775
141, -383.333, 79.1247, -0.0353625, 59.5207, 59.4772, 124.718, 0.00125749, 0.238599, 2.18849
142, -382.5, 81.5854, -0.0353625, 59.5207, 59.4772, 124.718, 0.00125749, 0.238599, 2.18849
143, -381.667, 81.2036, -0.0330042, 59.5239, 59.4805, 124.718, 0.00456004, 0.241891, 2.18516
144, -380.833, 79.0823, -0.0312333, 59.5263, 59.4829, 124.717, 0.00690114, 0.243363, 2.18437
145, -380, 71.2617, -0.0265208, 59.5319, 59.4884, 124.714, 0.0124538, 0.242437, 2.18995
146, -379.167, 56.0732, -0.0203333, 59.5377, 59.494, 124.707, 0.0189845, 0.235583, 2.19648
147, -378.333, 35.1712, -0.015325, 59.5407, 59.4971, 124.701, 0.0231732, 0.228539, 2.19331
148, -377.5, 11.844, -0.00942917, 59.5419, 59.4985, 124.693, 0.0264193, 0.223395, 2.18514
149, -376.667, -7.7357, -0.004125, 59.5412, 59.4979, 124.686, 0.0276578, 0.22453, 2.1847
150, -375.833, -24.8051, 0.000883333, 59.5391, 59.4955, 124.68, 0.026997, 0.230343, 2.19142
151, -375, -45.0282, 0.00942917, 59.5326, 59.4887, 124.67, 0.0238665, 0.24223, 2.19807
152, -374.167, -66.51, 0.0188583, 59.522, 59.4785, 124.662, 0.0204127, 0.250092, 2.18926
153, -373.333, -79.054, 0.0218042, 59.5181, 59.4747, 124.66, 0.018863, 0.249573, 2.18552
154, -372.5, -81.642, 0.0223917, 59.5173, 59.4739, 124.66, 0.0182738, 0.248922, 2.18569
155, -371.667, -81.345, 0.020625, 59.5197, 59.4764, 124.66, 0.0206897, 0.251404, 2.18319
156, -370.833, -79.1954, 0.0200375, 59.5205, 59.4772, 124.659, 0.021489, 0.251922, 2.18293
157, -370, -71.29, 0.0165042, 59.5247, 59.4813, 124.657, 0.025243, 0.251419, 2.18709
158, -369.167, -56.0944, 0.00825417, 59.5325, 59.4889, 124.648, 0.0316174, 0.242568, 2.19585
159, -368.333, -35.2207, 0.0003, 59.5372, 59.4937, 124.638, 0.0357818, 0.23134, 2.19091
160, -367.5, -11.9995, -0.00677083, 59.5386, 59.4955, 124.629, 0.0372179, 0.224855, 2.1811
161, -366.667, 7.566, -0.012075, 59.5379, 59.4949, 124.622, 0.0361401, 0.225702, 2.18058
162, -365.833, 24.5718, -0.0209125, 59.5343, 59.4907, 124.61, 0.0312751, 0.235732, 2.19241
163, -365, 44.8939, -0.03535, 59.5233, 59.4791, 124.594, 0.0230007, 0.255903, 2.20382
164, -364.167, 66.4959, -0.0435958, 59.5141, 59.4702, 124.587, 0.0195198, 0.263, 2.19621
165, -363.333, 79.0398, -0.0471333, 59.5094, 59.4657, 124.585, 0.0174346, 0.26248, 2.1917
166, -362.5, 81.5713, -0.0477208, 59.5086, 59.4649, 124.585, 0.0168329, 0.26184, 2.19185
167, -361.667, 81.2036, -0.0477208, 59.5086, 59.4649, 124.585, 0.0168329, 0.26184, 2.19185
168, -360.833, 79.153, -0.044775, 59.5125, 59.4688, 124.583, 0.0208781, 0.264521, 2.19048
169, -360, 71.3607, -0.04065, 59.5175, 59.4736, 124.58, 0.0254917, 0.264116, 2.1953
170, -359.167, 56.2712, -0.0324, 59.5252, 59.4812, 124.571, 0.0324224, 0.255517, 2.20414
171, -358.333, 35.4046, -0.022675, 59.531, 59.4871, 124.56, 0.0384093, 0.241769, 2.19822
172, -357.5, 12.0844, -0.0126583, 59.533, 59.4896, 124.546, 0.0421885, 0.232283, 2.18428
173, -356.667, -7.5943, -0.00676667, 59.5323, 59.489, 124.538, 0.0422859, 0.233047, 2.18363
174, -355.833, -24.6213, 0.000891667, 59.5291, 59.4854, 124.528, 0.0392125, 0.241592, 2.19385
175, -355, -44.802, 0.0103167, 59.522, 59.4778, 124.518, 0.0325138, 0.254802, 2.20139
176, -354.167, -66.3544, 0.0168, 59.5147, 59.4708, 124.512, 0.0261054, 0.260487, 2.19545
177, -353.333, -79.054, 0.0168, 59.5147, 59.4708, 124.512, 0.0261054, 0.260487, 2.19545
178, -352.5, -81.6703, 0.0156208, 59.5164, 59.4725, 124.512, 0.0277595, 0.261783, 2.19515
179, -351.667, -81.3026, 0.0173875, 59.5139, 59.47, 124.512, 0.0258101, 0.259299, 2.19764
180, -350.833, -79.2378, 0.0156208, 59.5163, 59.4723, 124.512, 0.0267511, 0.260873, 2.1968
181, -350, -71.4597, 0.00855, 59.5248, 59.4806, 124.506, 0.0276682, 0.260063, 2.20503
182, -349.167, -56.3065, -0.0002875, 59.5331, 59.4887, 124.497, 0.0274065, 0.250832, 2.21455
183, -348.333, -35.3975, -0.00765417, 59.5375, 59.4932, 124.488, 0.026128, 0.240419, 2.21014
184, -347.5, -12.1622, -0.0144333, 59.5389, 59.4949, 124.479, 0.0235949, 0.233952, 2.20069
185, -346.667, 7.4104, -0.0209167, 59.538, 59.4942, 124.47, 0.0199217, 0.23468, 2.19992
186, -345.833, 24.4728, -0.0250417, 59.5363, 59.4923, 124.465, 0.016597, 0.239221, 2.20541
187, -345, 44.6959, -0.0332917, 59.5301, 59.4857, 124.456, 0.00935056, 0.250816, 2.21207
188, -344.167, 66.3262, -0.0403625, 59.5223, 59.4781, 124.449, 0.00762124, 0.257192, 2.20565
189, -343.333, 78.9974, -0.0421292, 59.5199, 59.4758, 124.448, 0.00792078, 0.257008, 2.20338
190, -342.5, 81.5571, -0.0427208, 59.5191, 59.475, 124.448, 0.00776067, 0.256377, 2.20352
191, -341.667, 81.2036, -0.0427208, 59.5191, 59.475, 124.448, 0.00776067, 0.256377, 2.20352
192, -340.833, 79.153, -0.0427208, 59.5191, 59.475, 124.448, 0.00776067, 0.256377, 2.20352
193, -340, 71.5021, -0.0368292, 59.5262, 59.4819, 124.444, 0.0160535, 0.255954, 2.21035
194, -339.167, 56.4267, -0.03035, 59.5323, 59.4878, 124.437, 0.0242066, 0.249334, 2.21737
195, -338.333, 35.5814, -0.0229833, 59.5367, 59.4923, 124.428, 0.0317361, 0.238916, 2.21301
196, -337.5, 12.3601, -0.0114958, 59.539, 59.4953, 124.412, 0.0409629, 0.227838, 2.19699
197, -336.667, -7.5448, -0.00943333, 59.5388, 59.4951, 124.41, 0.0417941, 0.228034, 2.19673
198, -335.833, -24.4304, -0.00147917, 59.5355, 59.4913, 124.399, 0.0410555, 0.236665, 2.20728
199, -335, -44.4626, 0.0126625, 59.5249, 59.48, 124.383, 0.0369744, 0.256564, 2.21885
200, -334.167, -66.1564, 0.0209125, 59.5157, 59.4712, 124.376, 0.0333719, 0.264134, 2.21145
201, -333.333, -79.0116, 0.0226792, 59.5134, 59.4689, 124.375, 0.0318708, 0.26399, 2.20917
202, -332.5, -81.6278, 0.02445, 59.5109, 59.4665, 124.375, 0.029617, 0.262133, 2.20958
203, -331.667, -81.2601, 0.0262208, 59.5085, 59.464, 124.375, 0.0271167, 0.259632, 2.21207
204, -330.833, -79.4075, 0.01915, 59.518, 59.4734, 124.372, 0.0358891, 0.266465, 2.20856
205, -330, -71.4314, 0.0203292, 59.5165, 59.472, 124.373, 0.0349491, 0.266503, 2.2072
206, -329.167, -56.356, 0.0182667, 59.5185, 59.4739, 124.37, 0.035232, 0.264396, 2.20945
207, -328.333, -35.6662, 0.00707083, 59.5252, 59.4808, 124.357, 0.0327538, 0.248565, 2.20293
208, -327.5, -12.4026, -0.00294583, 59.5272, 59.4834, 124.343, 0.0295746, 0.238959, 2.18895
209, -326.667, 7.2549, -0.009425, 59.5264, 59.4827, 124.334, 0.0262495, 0.239699, 2.18804
210, -325.833, 24.2607, -0.0182625, 59.5228, 59.4786, 124.323, 0.020112, 0.2495, 2.19974
211, -325, 44.5545, -0.0241542, 59.5184, 59.4739, 124.316, 0.0154206, 0.257762, 2.20459
212, -324.167, 66.0575, -0.03535, 59.506, 59.4619, 124.307, 0.0101201, 0.267738, 2.19458
